City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Mbaiki,CF,2021-09-30 21:07:15,3.8678,17.9892,70.52,99,100,3.85
297,Khandyga,RU,2021-09-30 21:03:20,62.6667,135.6,33.08,71,100,2.28
298,Aban,RU,2021-09-30 21:07:16,56.67,96.06,38.28,90,75,4.45
299,Morondava,MG,2021-09-30 21:07:16,-20.2833,44.2833,76.96,82,25,4.0
300,Sitka,US,2021-09-30 21:07:16,57.0531,-135.33,47.98,96,100,4.59
301,Tuktoyaktuk,CA,2021-09-30 21:07:17,69.4541,-133.0374,24.46,87,20,4.0
302,Qui Nhon,VN,2021-09-30 21:07:17,13.7667,109.2333,77.45,91,59,4.36
303,Shelburne,CA,2021-09-30 21:07:17,44.0787,-80.2041,61.75,72,0,8.81
304,Constantine,DZ,2021-09-30 21:07:18,36.365,6.6147,64.51,76,3,4.05
305,Margate,GB,2021-09-30 21:02:55,51.3813,1.3862,61.3,77,100,5.01
306,Krasnaya Poyma,RU,2021-09-30 21:07:18,55.0014,39.08,38.41,88,12,3.62
307,Campoalegre,CO,2021-09-30 21:07:19,2.6849,-75.3231,77.25,76,94,1.07
308,Katsuura,JP,2021-09-30 21:07:19,35.1333,140.3,70.11,95,100,26.6
309,Bacolod,PH,2021-09-30 21:07:19,10.6667,122.95,78.1,91,95,5.32
310,Bisira,PA,2021-09-30 21:07:19,8.5196,-81.7115,65.95,87,89,0.34
311,Statesboro,US,2021-09-30 21:03:20,32.4488,-81.7832,87.33,51,1,0.0
312,Price,US,2021-09-30 21:07:20,39.5994,-110.8107,61.72,32,74,7.16
313,Verkhnevilyuysk,RU,2021-09-30 21:07:20,63.4453,120.3167,24.06,88,92,4.23
314,Kawalu,ID,2021-09-30 21:07:21,-7.3817,108.2082,72.0,96,95,2.3
315,Bambous Virieux,MU,2021-09-30 21:02:58,-20.3428,57.7575,72.21,76,23,13.38
316,Necochea,AR,2021-09-30 21:03:48,-38.5473,-58.7368,65.03,82,72,6.08
317,Fortuna,US,2021-09-30 21:04:40,40.5982,-124.1573,80.19,63,1,5.99
318,Smithers,CA,2021-09-30 21:05:15,54.7804,-127.1743,52.54,66,100,6.78
319,Raudeberg,NO,2021-09-30 21:07:22,61.9875,5.1352,56.98,89,66,5.57
320,Aguimes,ES,2021-09-30 21:07:22,27.9054,-15.4461,72.23,79,20,26.46
321,Salalah,OM,2021-09-30 21:07:22,17.0151,54.0924,79.48,86,100,2.1
322,Zhigansk,RU,2021-09-30 21:04:03,66.7697,123.3711,27.23,71,81,4.0
323,Kokopo,PG,2021-09-30 21:07:23,-4.352,152.2633,78.42,83,100,3.76
324,Ternate,ID,2021-09-30 21:07:23,0.8,127.4,79.72,83,21,3.4
325,Morwell,AU,2021-09-30 21:07:23,-38.2333,146.4,55.4,99,98,1.39
326,Irbil,IQ,2021-09-30 21:04:44,36.1926,44.0106,76.95,30,0,1.92
327,Hamilton,US,2021-09-30 21:07:24,39.1834,-84.5333,80.78,49,1,1.01
328,Buala,SB,2021-09-30 21:04:46,-8.145,159.5921,81.16,80,100,5.97
329,Laminusa,PH,2021-09-30 21:07:26,5.5549,120.9136,82.6,77,32,5.21
330,Muros,ES,2021-09-30 21:07:26,42.7762,-9.0603,61.23,78,100,6.91
331,Bereda,ES,2021-09-30 21:07:27,43.2686,-7.5406,58.57,96,100,1.5
332,Amot,NO,2021-09-30 21:07:27,59.5714,7.9877,45.77,94,100,3.29
333,Vyartsilya,RU,2021-09-30 21:07:27,62.1764,30.693,38.23,97,30,4.05
334,Touho,NC,2021-09-30 21:07:28,-20.7833,165.2333,72.54,85,97,17.2
335,Abnub,EG,2021-09-30 21:07:28,27.2696,31.1511,80.04,38,0,10.96
336,Saint-Philippe,RE,2021-09-30 21:07:28,-21.3585,55.7679,71.19,80,46,12.19
337,Horta,PT,2021-09-30 21:02:35,38.5333,-28.6333,71.49,82,25,2.57
338,Bintulu,MY,2021-09-30 21:07:29,3.1667,113.0333,77.5,88,100,0.74
339,Samokov,BG,2021-09-30 21:07:29,42.3333,23.55,51.03,90,84,3.96
340,Jalu,LY,2021-09-30 21:07:30,29.0331,21.5482,76.62,57,36,13.11
341,Ales,FR,2021-09-30 21:07:30,44.1333,4.0833,59.7,53,0,4.63
342,Buta,CD,2021-09-30 21:07:30,2.7858,24.73,71.26,99,100,0.49
343,Sorong,ID,2021-09-30 21:07:31,-0.8833,131.25,80.08,79,43,1.99
344,Saint George,US,2021-09-30 21:06:47,37.1041,-113.5841,81.07,19,1,4.0
345,Hithadhoo,MV,2021-09-30 21:07:31,-0.6,73.0833,81.34,74,69,2.44
346,Port Hardy,CA,2021-09-30 21:03:22,50.6996,-127.4199,55.04,85,83,5.93
347,Portland,US,2021-09-30 21:03:00,45.5234,-122.6762,63.73,90,90,1.99
348,Dolgorukovo,RU,2021-09-30 21:07:32,52.3195,38.3453,41.32,82,12,5.19
349,Shenjiamen,CN,2021-09-30 21:07:32,29.9576,122.298,71.85,78,0,4.88
350,Bulgan,MN,2021-09-30 21:07:32,48.8125,103.5347,35.13,51,89,0.96
351,Trinidad,BO,2021-09-30 21:07:33,-14.8333,-64.9,97.3,31,79,7.23
352,Sampit,ID,2021-09-30 21:07:33,-2.5333,112.95,74.98,97,100,2.44
353,Lysyanka,UA,2021-09-30 21:07:33,49.2523,30.8295,43.95,58,13,5.93
354,Nipawin,CA,2021-09-30 21:07:34,53.3668,-104.0009,71.33,20,41,12.55
355,Russell,US,2021-09-30 21:07:34,32.3502,-85.1999,83.48,64,75,0.0
356,Princeton,US,2021-09-30 21:07:34,25.5384,-80.4089,88.0,66,1,9.22
357,Anchorage,US,2021-09-30 21:07:35,61.2181,-149.9003,45.43,58,69,1.99
358,Hvide Sande,DK,2021-09-30 21:07:35,56.0045,8.1294,55.09,90,100,30.09
359,Nanortalik,GL,2021-09-30 21:07:35,60.1432,-45.2371,37.18,57,0,5.41
360,Lorengau,PG,2021-09-30 21:07:36,-2.0226,147.2712,77.9,90,100,14.43
361,Havoysund,NO,2021-09-30 21:07:36,70.9963,24.6622,41.88,80,28,9.89
362,Corinth,GR,2021-09-30 21:07:36,37.9407,22.9573,69.76,54,4,5.12
363,Qaqortoq,GL,2021-09-30 21:03:17,60.7167,-46.0333,34.3,50,0,5.21
364,Hatsukaichi,JP,2021-09-30 21:07:37,34.35,132.3333,74.57,22,0,5.01
365,Airai,TL,2021-09-30 21:07:37,-8.9266,125.4092,59.74,57,69,2.48
366,Karasjok,NO,2021-09-30 21:07:38,69.4719,25.5112,42.91,78,99,10.02
367,Esperance,AU,2021-09-30 21:07:38,-33.8667,121.9,56.84,76,0,6.67
368,Moron,AR,2021-09-30 21:04:09,-34.6534,-58.6198,61.02,97,100,3.0
369,Bandarbeyla,SO,2021-09-30 21:07:38,9.4942,50.8122,79.39,79,100,22.88
370,Whitecourt,CA,2021-09-30 21:07:39,54.1502,-115.6855,66.09,40,100,10.11
371,Mutoko,ZW,2021-09-30 21:07:39,-17.397,32.2268,58.55,83,0,4.41
372,Sinnamary,GF,2021-09-30 21:07:39,5.3833,-52.95,81.91,76,30,9.13
373,Paamiut,GL,2021-09-30 21:07:40,61.994,-49.6678,36.9,68,0,25.14
374,Sungaipenuh,ID,2021-09-30 21:07:40,-2.0833,101.3833,63.52,93,100,0.92
375,Havre-Saint-Pierre,CA,2021-09-30 21:07:40,50.2334,-63.5986,43.16,93,90,16.11
376,Novaya Igirma,RU,2021-09-30 21:07:41,57.1334,103.9112,27.21,93,66,2.84
377,Aleksandrovka,UA,2021-09-30 21:07:41,46.8383,32.7612,48.7,48,0,7.23
378,Puerto Escondido,MX,2021-09-30 21:05:05,15.85,-97.0667,84.99,71,53,6.96
379,Buraydah,SA,2021-09-30 21:07:42,26.326,43.975,80.83,18,0,5.99
380,Naze,JP,2021-09-30 21:07:42,28.3667,129.4833,75.31,80,1,5.35
381,Yulara,AU,2021-09-30 21:07:42,-25.2406,130.9889,55.98,43,0,8.41
382,Jardim,BR,2021-09-30 21:07:43,-21.4803,-56.1381,101.75,19,52,9.91
383,Sabang,ID,2021-09-30 21:07:43,5.8933,95.3214,80.65,77,100,9.1
384,Kilindoni,TZ,2021-09-30 21:07:43,-7.9139,39.6668,77.36,77,12,15.32
385,Montepuez,MZ,2021-09-30 21:07:43,-13.1256,38.9997,70.75,84,8,7.34
386,Camocim,BR,2021-09-30 21:07:44,-2.9022,-40.8411,80.2,80,86,10.02
387,Paraiso,CR,2021-09-30 21:07:44,9.8383,-83.8656,69.42,90,94,2.39
388,Xinqing,CN,2021-09-30 21:07:45,48.2333,129.5,33.78,97,11,4.03
389,Port Lincoln,AU,2021-09-30 21:07:45,-34.7333,135.8667,54.86,70,100,13.94
390,Kudahuvadhoo,MV,2021-09-30 21:07:45,2.6708,72.8944,82.04,70,85,7.34
391,Villazon,BO,2021-09-30 21:07:46,-22.0866,-65.5942,70.36,12,78,11.68
392,Sao Joao Do Piaui,BR,2021-09-30 21:07:46,-8.3581,-42.2467,90.61,28,99,0.43
393,Akcakoca,TR,2021-09-30 21:07:46,41.0866,31.1162,55.99,83,46,7.02
394,Gizo,SB,2021-09-30 21:07:47,-8.103,156.8419,82.08,78,85,7.9
395,Isabela,PH,2021-09-30 21:07:47,6.7085,121.9711,78.37,86,72,2.3
396,Vila,PT,2021-09-30 21:07:48,42.0304,-8.1588,55.33,81,100,1.63
397,Mollendo,PE,2021-09-30 21:07:48,-17.0231,-72.0147,64.42,78,40,7.63
398,Utiel,ES,2021-09-30 21:07:48,39.5667,-1.2,65.19,88,62,3.65
399,Qeshm,IR,2021-09-30 21:07:49,26.9581,56.2719,85.89,78,54,3.24
400,Cabo San Lucas,MX,2021-09-30 21:05:19,22.8909,-109.9124,92.61,69,0,7.05
401,Altay,CN,2021-09-30 21:05:10,47.8667,88.1167,45.82,92,100,4.54
402,Doha,QA,2021-09-30 21:07:49,25.2867,51.5333,85.98,62,0,3.44
403,Berlevag,NO,2021-09-30 21:03:10,70.8578,29.0864,44.55,70,90,6.91
404,Porto Walter,BR,2021-09-30 21:07:50,-8.2686,-72.7439,83.48,59,100,2.37
405,Ahipara,NZ,2021-09-30 21:07:50,-35.1667,173.1667,58.08,62,52,8.86
406,Maniitsoq,GL,2021-09-30 21:07:50,65.4167,-52.9,35.64,60,97,5.19
407,Paoua,CF,2021-09-30 21:07:51,7.2427,16.4406,71.76,93,100,0.49
408,Mayo,US,2021-09-30 21:07:51,38.8876,-76.5119,75.24,60,20,8.99
409,Oudtshoorn,ZA,2021-09-30 21:07:51,-33.5907,22.2014,55.76,90,10,0.18
410,Weligama,LK,2021-09-30 21:07:52,5.9667,80.4167,77.54,91,87,8.52
411,George,ZA,2021-09-30 21:07:52,-33.963,22.4617,56.75,100,90,3.44
412,Usevya,TZ,2021-09-30 21:07:52,-7.1,31.2333,79.14,34,31,5.95
413,Vostok,RU,2021-09-30 21:07:53,46.4856,135.8833,38.79,94,80,1.57
414,Balkhash,KZ,2021-09-30 21:07:53,46.844,74.9804,44.6,54,74,13.4
415,Laguna,US,2021-09-30 21:07:53,38.421,-121.4238,90.43,22,1,1.01
416,Torbay,CA,2021-09-30 21:03:19,47.6666,-52.7314,60.76,99,90,2.3
417,Nisia Floresta,BR,2021-09-30 21:04:56,-6.0911,-35.2086,76.89,82,9,10.33
418,Saint-Augustin,CA,2021-09-30 21:07:54,51.226,-58.6502,44.83,93,100,28.23
419,Kutum,SD,2021-09-30 21:07:54,14.2,24.6667,79.25,21,3,14.43
420,Tombouctou,ML,2021-09-30 21:07:55,20.0,-3.0,92.7,20,44,5.79
421,Erenhot,CN,2021-09-30 21:05:19,43.6475,111.9767,44.46,36,84,6.64
422,Coihaique,CL,2021-09-30 21:07:55,-45.5752,-72.0662,43.05,68,71,9.4
423,Inverness,GB,2021-09-30 21:07:55,57.4791,-4.224,51.98,87,16,1.99
424,Jiaocheng,CN,2021-09-30 21:07:56,24.6774,116.1389,74.55,95,53,1.95
425,Port Hedland,AU,2021-09-30 21:07:56,-20.3167,118.5667,64.45,100,2,6.91
426,Belvidere,US,2021-09-30 21:07:56,42.2639,-88.8443,87.66,45,100,8.3
427,Lokomotivnyy,RU,2021-09-30 21:07:57,53.0118,60.5684,33.8,73,27,8.41
428,Northam,GB,2021-09-30 21:07:57,51.0333,-4.2167,62.22,96,100,18.21
429,Dakar,SN,2021-09-30 21:07:58,14.6937,-17.4441,81.48,78,29,10.18
430,Urbana,US,2021-09-30 21:03:59,40.1106,-88.2073,89.1,48,76,4.0
431,Namibe,AO,2021-09-30 21:07:58,-15.1961,12.1522,61.34,84,13,10.54
432,Naron,ES,2021-09-30 21:04:52,43.5167,-8.1528,63.01,86,100,1.19
433,Kuching,MY,2021-09-30 21:07:59,1.55,110.3333,75.42,100,40,3.44
434,Mwinilunga,ZM,2021-09-30 21:06:30,-11.7358,24.4293,68.76,59,83,2.73
435,Hammerfest,NO,2021-09-30 21:07:59,70.6634,23.6821,41.45,87,0,0.0
436,Rapid Valley,US,2021-09-30 21:07:59,44.0625,-103.1463,69.76,38,1,8.99
437,Outlook,CA,2021-09-30 21:06:53,51.5001,-107.0513,74.52,15,33,15.14
438,Beisfjord,NO,2021-09-30 21:08:00,68.3751,17.5988,47.05,82,80,8.57
439,Lavrentiya,RU,2021-09-30 21:08:00,65.5833,-171.0,32.47,80,37,16.31
440,Lompoc,US,2021-09-30 21:08:01,34.6391,-120.4579,93.22,23,1,12.66
441,Yantal,RU,2021-09-30 21:08:01,56.8471,105.2542,27.5,93,86,2.66
442,Amazar,RU,2021-09-30 21:08:01,53.858,120.875,27.25,85,43,3.29
443,Rantepao,ID,2021-09-30 21:08:02,-2.9701,119.8978,65.59,97,70,1.99
444,Koslan,RU,2021-09-30 21:08:02,63.4564,48.8989,44.04,97,100,3.22
445,Znamenskoye,RU,2021-09-30 21:08:02,57.1281,73.8282,36.82,82,100,6.22
446,Takoradi,GH,2021-09-30 21:08:03,4.8845,-1.7554,76.98,90,77,7.9
447,Banda Aceh,ID,2021-09-30 21:03:05,5.5577,95.3222,78.55,81,100,8.25
448,Forio,IT,2021-09-30 21:08:03,40.7342,13.8646,71.42,67,5,8.57
449,Beyneu,KZ,2021-09-30 21:08:04,45.3167,55.2,48.16,36,18,3.31
450,Laramie,US,2021-09-30 21:03:21,41.3114,-105.5911,55.09,57,75,4.0
451,Belaya Gora,RU,2021-09-30 21:08:04,68.5333,146.4167,19.72,77,18,9.91
452,Jizan,SA,2021-09-30 21:08:05,17.3333,42.6667,87.75,64,85,2.64
453,Qesarya,IL,2021-09-30 21:08:05,32.5189,34.9046,75.51,75,0,3.49
454,Antofagasta,CL,2021-09-30 21:03:21,-23.65,-70.4,60.35,77,27,7.81
455,Kindu,CD,2021-09-30 21:08:05,-2.95,25.95,71.08,97,100,1.36
456,Yarmouth,US,2021-09-30 21:08:06,41.7057,-70.2286,61.97,68,75,15.99
457,Fatehpur,IN,2021-09-30 21:08:06,25.9333,80.8,78.49,84,2,5.95
458,Mastic Beach,US,2021-09-30 21:08:06,40.7668,-72.8521,65.16,58,90,3.0
459,Verkhoyansk,RU,2021-09-30 21:08:07,67.5447,133.385,22.32,60,55,1.01
460,Varkaus,FI,2021-09-30 21:08:07,62.3153,27.873,44.71,80,56,4.38
461,Slave Lake,CA,2021-09-30 21:08:08,55.2834,-114.769,62.98,44,100,6.55
462,Huangnihe,CN,2021-09-30 21:08:08,43.5583,128.0239,40.55,90,67,4.76
463,Tuatapere,NZ,2021-09-30 21:08:08,-46.1333,167.6833,50.83,75,80,4.12
464,Turukhansk,RU,2021-09-30 21:08:09,65.8167,87.9833,34.63,83,100,7.74
465,Bilma,NE,2021-09-30 21:08:09,18.6853,12.9164,86.97,9,0,7.99
466,Arraial Do Cabo,BR,2021-09-30 21:05:02,-22.9661,-42.0278,69.8,88,4,11.74
467,Mount Isa,AU,2021-09-30 21:08:09,-20.7333,139.5,71.37,24,13,8.05
468,Gambela,ET,2021-09-30 21:08:10,8.25,34.5833,69.73,95,68,3.94
469,Bhinga,IN,2021-09-30 21:07:10,27.7167,81.9333,76.05,89,23,2.66
470,Ilulissat,GL,2021-09-30 21:08:10,69.2167,-51.1,28.42,50,75,2.3
471,Nadym,RU,2021-09-30 21:08:11,65.5333,72.5167,34.83,90,100,20.92
472,Bollnas,SE,2021-09-30 21:08:11,61.3482,16.3946,50.13,98,100,8.3
473,Saint-Joseph,RE,2021-09-30 21:08:12,-21.3667,55.6167,70.18,78,35,10.2
474,Saint Pete Beach,US,2021-09-30 21:08:12,27.7253,-82.7412,91.02,52,1,1.01
475,Lyngseidet,NO,2021-09-30 21:08:12,69.5763,20.2189,43.47,83,81,12.15
476,Kangasala,FI,2021-09-30 21:08:13,61.4638,24.076,46.98,76,100,9.08
477,Kinna,SE,2021-09-30 21:08:13,57.5073,12.6946,54.45,94,74,10.47
478,Sao Filipe,CV,2021-09-30 21:08:13,14.8961,-24.4956,79.43,79,81,3.74
479,Maxixe,MZ,2021-09-30 21:08:14,-23.8597,35.3472,69.17,89,1,6.11
480,Darab,IR,2021-09-30 21:08:14,28.7519,54.5444,78.62,21,100,1.57
481,Lar,IN,2021-09-30 21:08:14,26.2039,83.9717,76.1,86,100,8.97
482,Bijbiara,IN,2021-09-30 21:08:15,33.8,75.1,62.2,74,1,0.94
483,Sarkand,KZ,2021-09-30 21:08:15,45.41,79.9186,49.33,89,100,8.63
484,Tulun,RU,2021-09-30 21:08:16,54.5611,100.5792,30.56,87,63,4.05
485,Gbarnga,LR,2021-09-30 21:08:16,6.9956,-9.4722,71.71,99,39,2.06
486,Zhangjiakou,CN,2021-09-30 21:05:35,40.81,114.8794,49.66,39,11,6.13
487,High Level,CA,2021-09-30 21:08:16,58.5169,-117.136,63.57,37,9,11.07
488,Cachoeira Do Sul,BR,2021-09-30 21:07:37,-30.0392,-52.8939,66.43,90,100,9.01
489,Zawiercie,PL,2021-09-30 21:08:17,50.4877,19.4168,50.05,97,30,2.44
490,Adrar,MR,2021-09-30 21:05:01,20.5022,-10.0711,92.64,10,1,6.89
491,Oussouye,SN,2021-09-30 21:08:17,12.485,-16.5469,79.97,83,37,6.8
492,Puerto Carreno,CO,2021-09-30 21:08:18,6.189,-67.4859,85.96,67,94,1.03
493,Xai-Xai,MZ,2021-09-30 21:08:18,-25.0519,33.6442,69.85,82,29,8.25
494,Vao,NC,2021-09-30 21:08:18,-22.6667,167.4833,70.59,84,76,23.0
495,Erdenet,MN,2021-09-30 21:08:19,49.0333,104.0833,32.36,45,48,0.89
496,Heyang,CN,2021-09-30 21:08:19,26.1011,107.473,66.22,95,2,1.54
497,Bozdar,PK,2021-09-30 21:08:19,27.1828,68.636,82.53,68,100,7.78
498,Chalchihuites,MX,2021-09-30 21:08:20,23.4833,-103.8833,71.02,51,65,2.75
499,Alta Floresta,BR,2021-09-30 21:08:20,-9.8756,-56.0861,78.31,72,72,8.21
500,Angoche,MZ,2021-09-30 21:08:21,-16.2325,39.9086,75.06,82,0,5.26
501,Meulaboh,ID,2021-09-30 21:08:21,4.1363,96.1285,75.72,92,100,8.86
502,Baijiantan,CN,2021-09-30 21:08:21,45.6333,85.1833,63.97,45,100,5.95
503,Constitucion,CL,2021-09-30 21:08:22,-35.3333,-72.4167,55.24,58,9,13.82
504,Rio Claro,BR,2021-09-30 21:08:22,-22.4114,-47.5614,73.8,37,3,11.21
505,Riyadh,SA,2021-09-30 21:06:12,24.6877,46.7219,83.75,12,84,3.2
506,Meadow Lake,US,2021-09-30 21:08:22,34.8014,-106.5436,56.97,47,100,14.88
507,Afua,BR,2021-09-30 21:08:23,-0.1567,-50.3867,84.47,63,23,7.54
508,Kaberamaido,UG,2021-09-30 21:08:23,1.7389,33.1594,66.36,92,85,3.62
509,Dwarka,IN,2021-09-30 21:08:23,22.2394,68.9678,80.98,87,100,21.3
510,Palma Del Rio,ES,2021-09-30 21:08:24,37.7002,-5.2812,77.07,39,12,1.1
511,Lagos,NG,2021-09-30 21:06:26,6.5833,3.75,76.46,90,100,2.55
512,Malangwa,NP,2021-09-30 21:08:24,26.8568,85.5581,76.98,86,100,3.96
513,De Aar,ZA,2021-09-30 21:08:25,-30.6497,24.0123,59.25,48,87,11.56
514,Chaska,US,2021-09-30 21:08:25,44.7894,-93.6022,83.61,64,40,1.01
515,Staunton,US,2021-09-30 21:07:32,38.1496,-79.0717,76.24,34,1,1.99
516,Ayorou,NE,2021-09-30 21:08:09,14.7308,0.9174,82.31,62,90,8.21
517,Kodinar,IN,2021-09-30 21:06:12,20.7903,70.7031,79.68,88,100,11.54
518,Odweyne,SO,2021-09-30 21:08:26,9.4092,45.064,76.87,56,93,11.45
519,Jilin,CN,2021-09-30 21:03:29,43.0,126.0,42.1,87,0,4.07
520,Rocha,UY,2021-09-30 21:08:26,-34.4833,-54.3333,59.23,90,100,6.98
521,Ballachulish,GB,2021-09-30 21:08:27,56.6774,-5.1308,51.42,94,98,4.36
522,Aizpute,LV,2021-09-30 21:08:27,56.7167,21.6,49.23,97,97,6.4
523,Touros,BR,2021-09-30 21:04:58,-5.1989,-35.4608,78.35,77,4,16.02
524,Torrington,US,2021-09-30 21:08:27,41.8007,-73.1212,60.75,74,92,1.01
525,Trairi,BR,2021-09-30 21:07:38,-3.2778,-39.2689,79.38,82,66,11.03
526,Katsina,NG,2021-09-30 21:08:28,12.9894,7.6006,84.78,36,12,5.5
527,Stephenville,US,2021-09-30 21:08:28,32.2207,-98.2023,90.93,49,1,6.91
528,Grand Baie,MU,2021-09-30 21:08:28,-20.0182,57.5802,72.45,73,8,8.01
529,Kongolo,CD,2021-09-30 21:08:29,-5.3833,27.0,71.76,85,100,2.13
530,Ust-Omchug,RU,2021-09-30 21:08:29,61.15,149.6333,22.95,96,100,4.5
531,Te Anau,NZ,2021-09-30 21:08:29,-45.4167,167.7167,46.6,79,47,1.03
532,Port Hawkesbury,CA,2021-09-30 21:06:58,45.6169,-61.3485,61.92,95,90,1.01
533,Nova Zagora,BG,2021-09-30 21:08:30,42.4833,26.0167,55.99,72,100,5.48
534,Sao Joao Da Barra,BR,2021-09-30 21:08:30,-21.6403,-41.0511,73.49,81,63,14.38
535,Beitbridge,ZW,2021-09-30 21:08:31,-22.2167,30.0,69.01,74,17,19.77
536,Talnakh,RU,2021-09-30 21:08:31,69.4865,88.3972,30.56,99,100,4.09
537,Yar-Sale,RU,2021-09-30 21:08:31,66.8333,70.8333,35.1,78,87,21.41
538,Chapais,CA,2021-09-30 21:08:32,49.7834,-74.8492,51.17,60,100,6.4
539,Teknaf,BD,2021-09-30 21:08:32,20.8624,92.3058,77.63,87,11,5.17
540,Rongcheng,CN,2021-09-30 21:08:32,30.634,117.8517,69.13,93,0,1.79
541,Qatana,SY,2021-09-30 21:08:33,33.4354,36.0815,65.21,52,0,2.24
542,Livingstone,ZM,2021-09-30 21:08:33,-17.8419,25.8543,76.77,33,1,4.65
543,Grand Island,US,2021-09-30 21:08:33,40.925,-98.342,62.38,80,90,3.0
544,Zyryanka,RU,2021-09-30 21:08:34,65.75,150.85,25.21,57,100,8.16
545,Celestun,MX,2021-09-30 21:08:34,20.8667,-90.4,86.88,66,91,14.63
546,Amalapuram,IN,2021-09-30 21:08:34,16.5833,82.0167,76.86,91,5,2.8
547,Tumpat,MY,2021-09-30 21:08:35,6.1978,102.171,77.95,90,92,4.07
548,Arrifes,PT,2021-09-30 21:08:35,37.7667,-25.7,71.24,83,20,2.3
549,Maragogi,BR,2021-09-30 21:08:35,-9.0122,-35.2225,75.36,87,25,8.3
550,Sioux Lookout,CA,2021-09-30 21:08:36,50.1001,-91.917,79.39,48,76,7.16
551,Los Llanos De Aridane,ES,2021-09-30 21:03:39,28.6585,-17.9182,72.12,83,90,18.41
552,Ilawa,PL,2021-09-30 21:08:36,53.596,19.5685,48.78,71,84,6.42
553,Acarau,BR,2021-09-30 21:03:56,-2.8856,-40.12,79.97,81,62,13.85
554,Okhotsk,RU,2021-09-30 21:08:37,59.3833,143.3,34.23,97,100,18.84
555,Kropotkin,RU,2021-09-30 21:08:37,45.4375,40.5756,47.62,50,5,18.52
556,Coahuayana,MX,2021-09-30 21:04:46,18.7333,-103.6833,86.94,70,100,5.86
557,Rio Branco,BR,2021-09-30 21:03:56,-9.9747,-67.81,76.62,83,100,4.21
558,Ous,RU,2021-09-30 21:08:38,60.9058,61.5186,35.94,87,78,8.39
559,Acapulco,MX,2021-09-30 21:08:18,16.8634,-99.8901,87.62,70,40,4.61
560,Henties Bay,NA,2021-09-30 21:08:38,-22.116,14.2845,55.85,82,100,12.26
561,Mizdah,LY,2021-09-30 21:08:39,31.4451,12.9801,66.52,74,0,8.19
562,Gornyy,RU,2021-09-30 21:08:39,55.1153,83.9059,36.79,96,100,6.76
563,Chara,RU,2021-09-30 21:08:39,56.9064,118.2631,27.82,72,98,2.37
564,Pevek,RU,2021-09-30 21:08:40,69.7008,170.3133,27.39,87,100,11.86
565,Abu Dhabi,AE,2021-09-30 21:08:40,24.4667,54.3667,87.91,84,0,3.44
566,Santa Isabel Do Rio Negro,BR,2021-09-30 21:08:40,-0.4139,-65.0192,82.09,73,100,1.61
567,North Platte,US,2021-09-30 21:06:37,41.1239,-100.7654,66.09,57,90,7.0
568,Guhagar,IN,2021-09-30 21:08:41,17.4842,73.1929,75.54,93,100,4.47
569,Rawson,AR,2021-09-30 21:08:41,-43.3002,-65.1023,63.88,23,87,30.69
570,Soe,ID,2021-09-30 21:08:42,-9.8607,124.284,64.78,74,11,3.69
571,Joensuu,FI,2021-09-30 21:08:42,62.6012,29.7632,44.28,86,90,5.75
572,Labuhan,ID,2021-09-30 21:08:42,-6.8844,112.2051,78.3,78,17,11.95
573,Dhanwar,IN,2021-09-30 21:08:43,24.4167,85.9833,72.66,96,100,13.35
574,Palu,ID,2021-09-30 21:08:43,-0.8917,119.8707,75.42,95,87,2.8
575,Fairbanks,US,2021-09-30 21:05:55,64.8378,-147.7164,33.6,71,99,4.38
576,Berdigestyakh,RU,2021-09-30 21:08:43,62.0989,126.6992,29.43,70,100,5.37
577,Snasa,NO,2021-09-30 21:08:44,64.2457,12.3778,49.21,78,70,15.82
578,Ongandjera,NA,2021-09-30 21:08:44,-17.8833,15.0667,72.64,17,1,18.41
579,Tigil,RU,2021-09-30 21:08:44,57.8,158.6667,37.36,91,100,10.56
580,Rumonge,BI,2021-09-30 21:08:45,-3.9736,29.4386,77.72,60,92,4.38
581,Monrovia,LR,2021-09-30 21:05:38,6.3005,-10.7969,78.57,85,99,7.25
582,Pandan,PH,2021-09-30 21:08:45,14.0453,124.1694,79.95,82,90,3.74
583,Tecoanapa,MX,2021-09-30 21:04:13,16.5167,-98.75,84.6,70,15,8.34
584,Faya,SA,2021-09-30 21:08:46,18.3851,42.4509,64.92,34,87,5.19
585,Saint-Michel-Des-Saints,CA,2021-09-30 21:08:46,46.6834,-73.9159,52.93,69,75,4.74
